tournament_id,tournament_name,finish,player_name,school,ranking,total_score,rd1,rd2,rd3,points,scraped_at
239221,Information,T88,Colorado,Parker Paxton,,8.0,4.0,3.0,1.0,30.36,2026-04-22T18:10:01.252608
239221,Information,T88,San Diego State,Kai Hirayama,,8.0,6.0,1.0,1.0,30.36,2026-04-22T18:10:01.252627
239221,Information,T88,Washington State,Dylan Boenning,,8.0,4.0,1.0,3.0,30.36,2026-04-22T18:10:01.252648
239221,Information,T97,Cincinnati,Connor McNeely,,9.0,3.0,0.0,6.0,27.93,2026-04-22T18:10:01.252668
239221,Information,T97,Hawaii-Hilo,Dysen Park,,9.0,3.0,2.0,4.0,,2026-04-22T18:10:01.252690
239221,Information,T97,Howard,Michael Perusse,,9.0,4.0,0.0,5.0,27.93,2026-04-22T18:10:01.252710
239221,Information,T97,Oregon,Casper Nerpin,,9.0,-3.0,3.0,9.0,27.93,2026-04-22T18:10:01.252729
239221,Information,T97,Brigham Young,Tyson Shelley,,9.0,5.0,1.0,3.0,27.93,2026-04-22T18:10:01.252749
239221,Information,T97,TCU,Toby Wilt,,9.0,8.0,-1.0,2.0,27.93,2026-04-22T18:10:01.252768
239221,Information,T97,Boise State,Luke Cushman,,9.0,5.0,1.0,3.0,27.93,2026-04-22T18:10:01.252805
239221,Information,T97,Cal Poly,Rafael Bobo-Lloret,,9.0,2.0,2.0,5.0,27.93,2026-04-22T18:10:01.252825
239221,Information,T97,Long Beach State,Jaden Huggins,,9.0,0.0,3.0,6.0,27.93,2026-04-22T18:10:01.252844
239221,Information,T97,Colorado State,Jake Rodgers,,9.0,5.0,1.0,3.0,27.93,2026-04-22T18:10:01.252863
239221,Information,T107,SMU,Gabe Post,,10.0,4.0,4.0,2.0,25.7,2026-04-22T18:10:01.252883
239221,Information,T107,Oregon (IND),Oscar Lent,,10.0,2.0,3.0,5.0,25.7,2026-04-22T18:10:01.252902
239221,Information,T107,Cal Poly,Nolan Kuszyk,,10.0,2.0,5.0,3.0,25.7,2026-04-22T18:10:01.252920
239221,Information,T107,Georgia Tech (IND),Brady Rackley IV,,10.0,0.0,6.0,4.0,25.7,2026-04-22T18:10:01.252941
239221,Information,T107,Eastern Michigan,Robby Turnbull,,10.0,3.0,4.0,3.0,25.7,2026-04-22T18:10:01.252960
239221,Information,T107,Hawaii-Hilo,Katsuhiro Yamashita,,10.0,2.0,3.0,5.0,,2026-04-22T18:10:01.252979
239221,Information,T107,Oregon,Ramil Saelim,,10.0,-5.0,8.0,7.0,25.7,2026-04-22T18:10:01.252999
239221,Information,T114,Howard,Mitchell Grey,,11.0,5.0,4.0,2.0,23.64,2026-04-22T18:10:01.253019
239221,Information,T114,Oregon,Sebastian Desoisa,,11.0,5.0,0.0,6.0,23.64,2026-04-22T18:10:01.253039
239221,Information,T114,San Diego State,Chanachon Chokprajakchat,,11.0,5.0,0.0,6.0,23.64,2026-04-22T18:10:01.253059
239221,Information,T114,UC Davis,Zhenxian Zhang,,11.0,2.0,11.0,-2.0,23.64,2026-04-22T18:10:01.253079
239221,Information,T114,TCU,Sam Udovich,,11.0,7.0,0.0,4.0,23.64,2026-04-22T18:10:01.253098
239221,Information,T114,Cincinnati,Leo Wessel,,11.0,4.0,3.0,4.0,23.64,2026-04-22T18:10:01.253118
239221,Information,T114,Howard,Mathis Perroni,,11.0,5.0,0.0,6.0,23.64,2026-04-22T18:10:01.253137
239221,Information,T121,UC Davis,Lequan Wang,,12.0,3.0,0.0,9.0,21.75,2026-04-22T18:10:01.253157
239221,Information,T121,New Mexico,Emil Albers,#99,12.0,5.0,4.0,3.0,21.75,2026-04-22T18:10:01.253178
239221,Information,T121,Howard,Marlon Jones,,12.0,-3.0,7.0,8.0,21.75,2026-04-22T18:10:01.253199
239221,Information,T121,Nevada,Liam Gobin,,12.0,7.0,1.0,4.0,21.75,2026-04-22T18:10:01.253219
239221,Information,T125,Washington State,Ben Borgida,,13.0,6.0,1.0,6.0,20.01,2026-04-22T18:10:01.253238
239221,Information,T125,Georgia Tech,Kale Fontenot,,13.0,9.0,7.0,-3.0,20.01,2026-04-22T18:10:01.253258
239221,Information,T127,Hawaii-Hilo,Dylan Bercan,#115,14.0,2.0,8.0,4.0,,2026-04-22T18:10:01.253279
239221,Information,T127,Boise State,Gavyn Knight,,14.0,7.0,6.0,1.0,18.41,2026-04-22T18:10:01.253298
239221,Information,T127,Eastern Michigan,Charlie Box,,14.0,2.0,7.0,5.0,18.41,2026-04-22T18:10:01.253318
239221,Information,T127,Little Rock,Rhett South,,14.0,4.0,2.0,8.0,18.41,2026-04-22T18:10:01.253337
239221,Information,T127,Colorado State,Owen Mullen,,14.0,4.0,7.0,3.0,18.41,2026-04-22T18:10:01.253359
239221,Information,T127,San Diego State,Nathan Sampson,,14.0,0.0,8.0,6.0,18.41,2026-04-22T18:10:01.253378
239221,Information,T127,Cal Poly,Kyle Dougherty,,14.0,4.0,6.0,4.0,18.41,2026-04-22T18:10:01.253398
239221,Information,T134,Little Rock,Viggo Talasmaki,,15.0,8.0,5.0,2.0,16.94,2026-04-22T18:10:01.253419
239221,Information,T134,Eastern Michigan,Tim Chan,,15.0,8.0,6.0,1.0,16.94,2026-04-22T18:10:01.253438
239221,Information,T134,Grand Canyon,Nixon Lauritzen,,15.0,1.0,7.0,7.0,16.94,2026-04-22T18:10:01.253458
239221,Information,T134,Hawaii-Hilo (IND),Jordan Sato,,15.0,9.0,5.0,1.0,,2026-04-22T18:10:01.253477
239221,Information,T138,Colorado State,Florentin Meller,,16.0,4.0,7.0,5.0,15.59,2026-04-22T18:10:01.253497
239221,Information,T138,Boise State,Chase Gorder,,16.0,7.0,6.0,3.0,15.59,2026-04-22T18:10:01.253516
239221,Information,T138,Boise State,Reese Knox,,16.0,9.0,3.0,4.0,15.59,2026-04-22T18:10:01.253534
239221,Information,T138,Stanford (IND),Kush Arora,,16.0,5.0,4.0,7.0,15.59,2026-04-22T18:10:01.253553
239221,Information,T138,Cal Poly,Jack Jarvis,,16.0,4.0,5.0,7.0,15.59,2026-04-22T18:10:01.253572
239221,Information,T143,Grand Canyon,Daniel Nilsson,,17.0,6.0,9.0,2.0,14.34,2026-04-22T18:10:01.253592
239221,Information,T143,San Jose State,Christian Maggard,,17.0,6.0,3.0,8.0,14.34,2026-04-22T18:10:01.253611
239221,Information,T143,Northwestern,Jeremy Chen,,17.0,7.0,5.0,5.0,14.34,2026-04-22T18:10:01.253631
239221,Information,T143,Hawaii-Hilo,Jacob Torres,,17.0,8.0,6.0,3.0,,2026-04-22T18:10:01.253651
239221,Information,T143,Hawaii-Hilo,Ben Crinella,#149,17.0,2.0,1.0,14.0,,2026-04-22T18:10:01.253672
239221,Information,148,San Jose State,Ivan Barahona,,19.0,5.0,5.0,9.0,12.14,2026-04-22T18:10:01.253692
239221,Information,T149,San Jose State,Jed Dy,,21.0,13.0,1.0,7.0,10.28,2026-04-22T18:10:01.253711
239221,Information,T149,UC Davis,Ivan Sablan,,21.0,11.0,4.0,6.0,10.28,2026-04-22T18:10:01.253731
239221,Information,T149,Eastern Michigan,Joshua Hess,,21.0,4.0,13.0,4.0,10.28,2026-04-22T18:10:01.253750
239221,Information,T149,Utah,Gabriel Palacios,#72,21.0,11.0,4.0,6.0,10.28,2026-04-22T18:10:01.253772
239221,Information,153,Colorado State,Alessandro Trenta,,22.0,7.0,11.0,4.0,9.45,2026-04-22T18:10:01.253791
239221,Information,T154,Santa Clara,Kevin Hollomon,,25.0,12.0,3.0,10.0,7.36,2026-04-22T18:10:01.253810
239221,Information,T154,Santa Clara,Tucker Sweeney,,25.0,11.0,5.0,9.0,7.36,2026-04-22T18:10:01.253831
239221,Information,156,California (IND),Eddie Zhang,,26.0,8.0,11.0,7.0,6.77,2026-04-22T18:10:01.253849
239221,Information,157,Pacific,Ian Fritz,,27.0,6.0,17.0,4.0,6.23,2026-04-22T18:10:01.253868
239221,Information,158,Colorado State,Matthew Wilkinson,,31.0,11.0,15.0,5.0,4.47,2026-04-22T18:10:01.253888
239221,Information,159,Cal Poly,Leo Metzger,,33.0,10.0,12.0,11.0,3.78,2026-04-22T18:10:01.253907
239221,Information,160,San Jose State (IND),Xuan Luo,,36.0,19.0,5.0,12.0,2.94,2026-04-22T18:10:01.253926
